Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Verona,2VV21,Female,LR,B,9/9/2021,Noni - 2N18 - LRBF,Elrod - 6E319 - LRBM,12/11/2021,Other School,,,
Velma,3VV21,Female,LR,B,9/9/2021,Noni - 2N18 - LRBF,Elrod - 6E319 - LRBM,11/17/2021,Puppy Raising,Northern NJ Puppy Raising Region,,
Volt,4VV21,Male,LR,B&T,9/9/2021,Noni - 2N18 - LRBF,Elrod - 6E319 - LRBM,11/4/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Uriel,1UU21,Female,GS,B&T,9/5/2021,Rue - 4R17 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,10/28/2021,Puppy Raising,Northern CT Puppy Raising Region,,
Ubie,2UU21,Male,GS,SABL,9/5/2021,Rue - 4R17 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,10/28/2021,Puppy Raising,Northern CT Puppy Raising Region,,
Uno,3UU21,Male,GS,B&T,9/5/2021,Rue - 4R17 - GSB&TF,Kayden FGDF K28- - KAYDEN - GSSABLM *NOP*,11/2/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Trooper,1TT21,Male,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/28/2021,Puppy Raising,Richmond Puppy Raising Region,,
Thunder,2TT21,Male,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/28/2021,Puppy Raising,Bay Puppy Raising Region,,
Treasure (Zuri Elia),6TT21,Female,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/26/2021,Released,,,
Tripp,3TT21,Male,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/29/2021,Puppy Raising,Southern CT Puppy Raising region,,
Travis (Argos),4TT21,Male,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/28/2021,Other School,,,
Truman,5TT21,Male,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/29/2021,Puppy Raising,Central NY Puppy Raising Region,,
Trish,7TT21,Female,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,4/13/2022,Released,Columbus Puppy Raising Region,,
Twyla (A-Heidi),8TT21,Female,GS,B&T,9/2/2021,Emery - 4E19 - GSB&TF,Ogden - 5O314 - GSB&TM,10/28/2021,Other School,,,
Sanchez,1SS21,Male,LR,B,9/1/2021,Alibi - 2A416 - LRBF,Colonel - 2C319 - LRYM,10/25/2021,Released,,,
Sherry (Zora),2SS21,Female,LR,B,9/1/2021,Alibi - 2A416 - LRBF,Colonel - 2C319 - LRYM,12/11/2021,Other School,,,
Sal,3SS21,Male,LR,B,9/1/2021,Alibi - 2A416 - LRBF,Colonel - 2C319 - LRYM,11/5/2021,Puppy Raising,Maine Puppy Raising Region,,
Soldier,4SS21,Male,LR,Y,9/1/2021,Alibi - 2A416 - LRBF,Colonel - 2C319 - LRYM,11/6/2021,Puppy Raising,Prince William Puppy Raising Region,,
Sean (Quito),5SS21,Male,LR,Y,9/1/2021,Alibi - 2A416 - LRBF,Colonel - 2C319 - LRYM,10/25/2021,Released,,,
Rocket,1RR21,Male,GS,B&T,8/27/2021,Jenny - 1JJ18 - GSB&TF,Kane - 7K319 - GSB&TM,10/28/2021,Puppy Raising,Colorado Puppy Raising Region,,
Rosie,2RR21,Female,GS,B&T,8/27/2021,Jenny - 1JJ18 - GSB&TF,Kane - 7K319 - GSB&TM,10/28/2021,Puppy Raising,Eastern CT Puppy Raising Region,,
Robin,3RR21,Female,GS,B&T,8/27/2021,Jenny - 1JJ18 - GSB&TF,Kane - 7K319 - GSB&TM,10/29/2021,Puppy Raising,Erie NY Puppy Raising Region,,
Roberto,4RR21,Male,GS,B&T,8/27/2021,Jenny - 1JJ18 - GSB&TF,Kane - 7K319 - GSB&TM,10/29/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Penny,1PP21,Female,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/28/2021,Puppy Raising,Columbus Puppy Raising Region,,
Parker,3PP21,Male,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/28/2021,Puppy Raising,Bay Puppy Raising Region,,
Petey,2PP21,Male,LR,Y,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,11/5/2021,Puppy Raising,Maine Puppy Raising Region,,
Polly,4PP21,Female,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/28/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Pepper,5PP21,Female,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/28/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Pearl,7PP21,Female,LR,Y,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/15/2021,Released,,,
Pixie,6PP21,Female,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/25/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Pepsi,9PP21,Female,LR,B,8/19/2021,Oma - S - 1OO15 - LRYF,Dover - 3D19 - LRBM,10/28/2021,Puppy Raising,Richmond Puppy Raising Region,,
Quartz,6QQ21,Female,LR,B,8/19/2021,Okemo - 7OO19 - LRBF,Donny - 2D419 - LRBM,10/25/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Quest,8QQ21,Female,LR,Y,8/19/2021,Okemo - 7OO19 - LRBF,Donny - 2D419 - LRBM,10/28/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Quaid,7QQ21,Male,LR,B,8/19/2021,Okemo - 7OO19 - LRBF,Donny - 2D419 - LRBM,10/28/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Orzo,1OO21,Female,LR,Y,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/25/2021,Puppy Raising,Columbus Puppy Raising Region,,
Ollie,2OO21,Male,LR,B,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/16/2021,Puppy Raising,Cattaraugus Puppy Raising Region,,
Ocean,4OO21,Female,LR,Y,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/12/2021,Puppy Raising,Southern CT Puppy Raising region,,
Oasis,7OO21,Female,LR,B,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,11/23/2021,Puppy Raising,SWCT Puppy Raising Region,,
Onslo,5OO21,Male,LR,Y,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/25/2021,Puppy Raising,Bay Puppy Raising Region,,
Ohana,9OO21,Female,LR,B,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/29/2021,Puppy Raising,Columbus Puppy Raising Region,,
Opus,8OO21,Male,LR,B,8/16/2021,Essence - 3EE18 - LRBF,Enrico - 7EE19 - LRBM,10/12/2021,Released,,,
Kent SSD,3N01265,Male,LR,B,8/11/2021,Dakota - S - 4D417 - LRBF *NOP*,Perry - 1P319 - LRBM,6/16/2022,Other School,,,
Nelson,1NN21,Male,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/14/2021,Puppy Raising,Monroe NY Puppy Raising Region,,
Ned,2NN21,Male,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/28/2021,Puppy Raising,Richmond Puppy Raising Region,,
Nikki,5NN21,Female,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/22/2021,Puppy Raising,North Carolina Puppy Raising Region,,
Nathan (Hobbes),6NN21,Male,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/4/2021,Released,,,
Neon,7NN21,Female,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/22/2021,Puppy Raising,North Carolina Puppy Raising Region,,
Nestle,8NN21,Female,LR,B,8/11/2021,Gibby - 2G19 - LRBF,Finn - 7F315 - LRYM,10/22/2021,Puppy Raising,SWCT Puppy Raising Region,,
Francis WCC Lois SSD,2N01265,Female,LR,B,8/11/2021,Dakota - S - 4D417 - LRBF *NOP*,Perry - 1P319 - LRBM,8/11/2021,Other School,,,
Merijul,4MM21,Female,LR,B,8/7/2021,Promise - 2P319 - LRYF,Shadow - 1S19 - LRBM,10/8/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
MacGyver,5MM21,Male,LR,Y,8/7/2021,Promise - 2P319 - LRYF,Shadow - 1S19 - LRBM,10/16/2021,Puppy Raising,Erie NY Puppy Raising Region,,
Merrie,1MM21,Female,LR,B,8/7/2021,Promise - 2P319 - LRYF,Shadow - 1S19 - LRBM,10/15/2021,Released,,,
Mandy,2MM21,Female,LR,B,8/7/2021,Promise - 2P319 - LRYF,Shadow - 1S19 - LRBM,10/16/2021,Puppy Raising,Erie NY Puppy Raising Region,,
Macro,3MM21,Male,LR,Y,8/7/2021,Promise - 2P319 - LRYF,Shadow - 1S19 - LRBM,9/30/2021,Puppy Raising,Capital NY Puppy Raising Region,,
Dilly Can Do,6N01262,Female,LR,B,8/6/2021,Breeze - 9B319 - LRYF *NOP*,Odin - 5OO19 - LRBM,6/16/2022,Other School,,,
Deja Can Do,3N01262,Female,LR,B,8/6/2021,Breeze - 9B319 - LRYF *NOP*,Odin - 5OO19 - LRBM,6/16/2022,Other School,,,
Dash Can Do,2N01262,Male,LR,B,8/6/2021,Breeze - 9B319 - LRYF *NOP*,Odin - 5OO19 - LRBM,6/16/2022,Other School,,,
Dani Can Do,1N01262,Female,LR,B,8/6/2021,Breeze - 9B319 - LRYF *NOP*,Odin - 5OO19 - LRBM,6/16/2022,Other School,,,
Laurel,1LL21,Female,LR,B,8/5/2021,Nell - 7N416 - LRBF,Donny - 2D419 - LRBM,10/18/2021,Puppy Raising,Region,,
Lash (Marcello),3LL21,Male,LR,B,8/5/2021,Nell - 7N416 - LRBF,Donny - 2D419 - LRBM,9/29/2021,Released,,,
Lacy,2LL21,Female,LR,B,8/5/2021,Nell - 7N416 - LRBF,Donny - 2D419 - LRBM,10/3/2021,Puppy Raising,Maine Puppy Raising Region,,
Lyons,4LL21,Male,LR,B,8/5/2021,Nell - 7N416 - LRBF,Donny - 2D419 - LRBM,9/30/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Lenny (Cisco),5LL21,Male,LR,B,8/5/2021,Nell - 7N416 - LRBF,Donny - 2D419 - LRBM,9/29/2021,Released,,,
Kava,1KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,10/3/2021,Puppy Raising,Maine Puppy Raising Region,,
Keats,2KK21,Male,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,10/6/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Kona,3KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,10/9/2021,Puppy Raising,Westchester County Puppy Raising Region,,
Kai,8KK21,Male,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,9/20/2021,Released,,,
Krissy,4KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,9/22/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Kennedy,5KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,10/6/2021,Puppy Raising,SWCT Puppy Raising Region,,
Kobe,6KK21,Male,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,10/3/2021,Puppy Raising,Maine Puppy Raising Region,,
Kelley,7KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,9/21/2021,Released,,,
Kate,9KK21,Female,LR,B,7/27/2021,Crumpet - 9C19 - LRBF,Dasher - 6D418 - LRBM,2/10/2022,Released,Eastern CT Puppy Raising Region,,
Jonah,1JJ21,Male,LR,Y,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,3/21/2022,Released,Maine Puppy Raising Region,,
Jett (Guinness),2JJ21,Male,LR,B,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/8/2021,Released,,,
Jewels,3JJ21,Female,LR,B,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/12/2021,Puppy Raising,Dominion Puppy Raising Region,,
Jordana (Maya),6JJ21,Female,LR,Y,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/8/2021,Released,,,
Jethro,4JJ21,Male,LR,B,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/22/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Jiffy,5JJ21,Female,LR,Y,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/26/2021,Puppy Raising,Baltimore Puppy Raising Region,,
Josie,7JJ21,Female,LR,Y,7/14/2021,Colleen - 8C319 - LRYF,Waldo - 5W319 - LRBM,9/8/2021,Released,,,
Ingrid,6II21,Female,LR,Y,7/12/2021,Farrah - 9F318 - LRYF,Gomer - 4G319 - LRYM,9/11/2021,Puppy Raising,Westchester County Puppy Raising Region,,
Ike,1II21,Male,LR,Y,7/12/2021,Farrah - 9F318 - LRYF,Gomer - 4G319 - LRYM,9/26/2021,Puppy Raising,Dominion Puppy Raising Region,,
Izzie (Nani),2II21,Female,LR,Y,7/12/2021,Farrah - 9F318 - LRYF,Gomer - 4G319 - LRYM,9/7/2021,Released,,,
Ian,3II21,Male,LR,Y,7/12/2021,Farrah - 9F318 - LRYF,Gomer - 4G319 - LRYM,9/15/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
India,4II21,Female,LR,Y,7/12/2021,Farrah - 9F318 - LRYF,Gomer - 4G319 - LRYM,9/25/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Hawaii,3HH21,Female,LR,Y,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/9/2021,Puppy Raising,New Hampshire Puppy Raising Region,,
Hazy,4HH21,Female,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/9/2021,Puppy Raising,Colorado Puppy Raising Region,,
Herman,5HH21,Male,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/3/2021,Released,,,
Halsey,7HH21,Female,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/12/2021,Puppy Raising,Dominion Puppy Raising Region,,
Harry,8HH21,Male,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/9/2021,Puppy Raising,Colorado Puppy Raising Region,,
Hildy,9HH21,Female,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/9/2021,Puppy Raising,New Hampshire Puppy Raising Region,,
Hugh (Gibby),1HH21,Male,LR,Y,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/2/2021,Released,,,
Hal,10HH21,Male,LR,Y,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/15/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Hayley,2HH21,Female,LR,Y,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/12/2021,Puppy Raising,Leatherstocking NY Puppy Raising Region,,
Howard,6HH21,Male,LR,B,7/9/2021,Emblem - 6EE19 - LRYF,Duke - 2DD17 - LRB&TM,9/25/2021,Puppy Raising,Leatherstocking NY Puppy Raising Region,,
Gusto,1GG21,Male,LR,Y,7/5/2021,Quay - 4QQ19 - LRBF,Everett - 1E419 - LRYM,9/8/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Gadget,2GG21,Male,LR,Y,7/5/2021,Quay - 4QQ19 - LRBF,Everett - 1E419 - LRYM,9/15/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Georgie,3GG21,Female,LR,Y,7/5/2021,Quay - 4QQ19 - LRBF,Everett - 1E419 - LRYM,9/1/2021,Puppy Raising,North Carolina Puppy Raising Region,,
Ferris,1FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,9/10/2021,Puppy Raising,Dutchess NY Puppy Raising Region,,
Flyer,9FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,8/28/2021,Puppy Raising,Dutchess NY Puppy Raising Region,,
Fred,8FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,8/18/2021,Released,,,
Felice,11FF21,Female,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,10/6/2021,Puppy Raising,Adirondack Puppy Raising Region,,
Fancy (Willow),5FF21,Female,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,8/26/2021,Released,,,
Ford,6FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,9/9/2021,Puppy Raising,SWCT Puppy Raising Region,,
Fiesta (Rosina),7FF21,Female,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,8/27/2021,Released,,,
Flint,2FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,9/7/2021,Puppy Raising,Dominion Puppy Raising Region,,
Fern,3FF21,Female,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,9/4/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Frodo,4FF21,Male,LR,B,7/2/2021,Oksana - 6OO19 - LRBF,Gomer - 4G319 - LRYM,9/15/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Ed (Eddie),1EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,1/13/2022,Released,Columbus Puppy Raising Region,,
Enzo,2EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,6/24/2022,Released,Eastern CT Puppy Raising Region,,
Elliott,3EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,8/28/2021,Puppy Raising,Capital NY Puppy Raising Region,,
Ephram,4EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,9/25/2021,Puppy Raising,Northern NJ Puppy Raising Region,,
Elias,5EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,8/23/2021,Released,,,
Echo,6EE21,Female,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,8/24/2021,Released,,,
Elmer,7EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,10/20/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
Elroy,8EE21,Male,LR,B,6/29/2021,Frannie - 2FF17 - LRBF,Dasher - 6D418 - LRBM,8/26/2021,Puppy Raising,Dutchess NY Puppy Raising Region,,
Danielle,7DD21,Female,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/21/2021,Puppy Raising,Maine Puppy Raising Region,,
Chloe (Rosy),1CC21,Female,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/18/2021,Released,,,
Chi,7CC21,Female,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/19/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Casey,3CC21,Male,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/19/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Cypress (Sophie),2CC21,Female,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/18/2021,Released,,,
Cuba,4CC21,Female,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/19/2021,Puppy Raising,Wayne County Puppy Raising Region,,
Colette,5CC21,Female,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/27/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
Cobey,6CC21,Male,LR,B,6/24/2021,Fendi - 4F17 - LRBF,Elrod - 6E319 - LRBM,8/24/2021,Puppy Raising,SWCT Puppy Raising Region,,
Dante,2DD21,Male,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/20/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Diesel,6DD21,Male,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/20/2021,Puppy Raising,Richmond Puppy Raising Region,,
Dancer,1DD21,Female,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/26/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Dexter,3DD21,Male,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/20/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Dottie (Sadie),4DD21,Female,LR,B,6/24/2021,Caprice - 8C318 - LRBF,Ryan - 9RR17 - LRYM,8/19/2021,Released,,,
Betty Ann,2BB21,Female,LR,B,6/18/2021,Buttons - 4B19 - LRYF,Arnie - 2A418 - LRBM,8/20/2021,Puppy Raising,Richmond Puppy Raising Region,,
Broadway,1BB21,Female,LR,B,6/18/2021,Buttons - 4B19 - LRYF,Arnie - 2A418 - LRBM,8/26/2021,Released,,,
Belinda,3BB21,Female,LR,B,6/18/2021,Buttons - 4B19 - LRYF,Arnie - 2A418 - LRBM,8/13/2021,Released,,,
Bunnie,4BB21,Female,LR,B,6/18/2021,Buttons - 4B19 - LRYF,Arnie - 2A418 - LRBM,8/14/2021,Puppy Raising,Central CT Puppy Raising Region,,
Arden,1AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/12/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Augie,2AA21,Male,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/20/2021,Puppy Raising,Baltimore Puppy Raising Region,,
Annalise,8AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/20/2021,Puppy Raising,Richmond Puppy Raising Region,,
Aqua,3AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/20/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Amaya,4AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/12/2021,Puppy Raising,Cattaraugus Puppy Raising Region,,
Angelica,5AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/20/2021,Puppy Raising,Richmond Puppy Raising Region,,
Alyssa,6AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/14/2021,Puppy Raising,Central CT Puppy Raising Region,,
Alec,7AA21,Male,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/14/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Adele,9AA21,Female,LR,Y,6/17/2021,Violet - 3VV19 - LRYF,Kisco - 6KK18 - LRYM,8/12/2021,Puppy Raising,Fingerlakes Puppy Raising Region,,
Yale,2Y21,Male,LR,B,6/15/2021,Raelyn - 8R318 - LRBF,Gomer - 4G319 - LRYM,8/26/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Yaeger,4Y21,Male,LR,Y,6/15/2021,Raelyn - 8R318 - LRBF,Gomer - 4G319 - LRYM,8/10/2021,Released,,,
Yvonne (Zia),6Y21,Female,LR,B,6/15/2021,Raelyn - 8R318 - LRBF,Gomer - 4G319 - LRYM,8/9/2021,Released,,,
Yukon,1Y21,Male,LR,Y,6/15/2021,Raelyn - 8R318 - LRBF,Gomer - 4G319 - LRYM,8/11/2021,Puppy Raising,Dutchess NY Puppy Raising Region,,
Yoga,3Y21,Female,LR,Y,6/15/2021,Raelyn - 8R318 - LRBF,Gomer - 4G319 - LRYM,8/11/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
Windy,3W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/12/2021,Puppy Raising,Erie NY Puppy Raising Region,,
Waffle,4W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/4/2021,Released,,,
Winsome,5W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/8/2021,Puppy Raising,Columbus Puppy Raising Region,,
Webster,1W21,Male,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/7/2021,Puppy Raising,Montgomery Puppy Raising Region,,
Wella,6W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/8/2021,Puppy Raising,Cleveland East Puppy Raising Region,,
Whimsey,7W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/12/2021,Puppy Raising,Eastern MA Puppy Raising Region,,
Wilbur,2W21,Male,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/6/2021,Other School,,,
Wrangler,8W21,Male,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/8/2021,Puppy Raising,Cleveland West Puppy Raising Region,,
Winslet,9W21,Female,LR,B,6/10/2021,Nadine - 2N318 - LRBF,Odin - 5OO19 - LRBM,8/4/2021,Released,,,
Viviann,1V21,Female,LR,Y,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/8/2021,Puppy Raising,Richmond Puppy Raising Region,,
Valdez (Tux),5V21,Male,LR,B,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/3/2021,Released,,,
Valentine,6V21,Female,LR,Y,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/8/2021,Puppy Raising,Richmond Puppy Raising Region,,
Virgil,7V21,Male,LR,Y,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/8/2021,Puppy Raising,Richmond Puppy Raising Region,,
Vader (Leo),3V21,Male,LR,B,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/3/2021,Released,,,
Vancouver,4V21,Male,LR,Y,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/8/2021,Puppy Raising,Richmond Puppy Raising Region,,
Van,2V21,Male,LR,Y,6/9/2021,Piper - 1P318 - LRYF,Bosley - 1B418 - LRBM,8/8/2021,Puppy Raising,Richmond Puppy Raising Region,,
