Dog Name,Tattoo,Gender,Breed,Color,Birthdate,Dam,Sire ,Current Status Date,Status,Region,Graduation Date,Graduate Team Location
Bruno HKSEDS,3001230,Male,LR,B,7/27/2016,Calla - 7C314 - LRYF *NOP*,Fraser GDBA - FRASER - LRBM *NOP*,10/13/2016,Other School,,,
Effie,1E316,Female,LR,Y,7/22/2016,Paloma - 1PP14 - LRBF,Ace - 6A414 - LRBM,7/2/2018,Other School,,,
Dior,6D316,Female,LR,B,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,7/2/2018,Other School,,,
Dawson,2D316,Male,LR,Y,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,5/29/2018,Released,Columbus Puppy Raising Region,,
Denver,1D316,Male,LR,B,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,6/23/2018,Graduated,Lower Westchester Puppy Raising Region,6/23/2018,
Dancy,5D316,Female,LR,B,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,5/3/2018,Released,Shenandoah Puppy Raising Region,,
Delilah,7D316,Female,LR,Y,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,6/23/2018,Graduated,NoVA- North Puppy Raising Region,6/19/2018,
Deb,3D316,Female,LR,Y,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,3/23/2021,Retired,Eastern MA Puppy Raising Region,,
Dax,4D316,Male,LR,Y,7/19/2016,Daphne - 1D413 - LRBF,Elway - 10E414 - LRYM,9/26/2020,Retired,Lower Westchester Puppy Raising Region,,
PBBZito,4001228,Male,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBMickey,5001228,Male,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBReilly,6001228,Female,LR,Y,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBSlater,3001228,Male,LR,Y,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBTaylor,7001228,Female,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBStetson,8001228,Female,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
Cobra (Riker),6C316,Male,LR,Y,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,9/22/2016,Other School,,,
PBBWhistler,1001228,Male,LR,Y,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
Chloe (Crickett),4C316,Female,LR,Y,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,9/22/2016,Other School,,,
PBBMaisie,10001228,Female,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBLuke,2001228,Male,LR,Y,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBRose,9001228,Female,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
PBBCora,11001228,Female,LR,B,7/18/2016,PBBToppen - PBBToppen - LRYF *NOP*,Gibson - 4G411 - LRBM,8/5/2016,Other School,,,
Caper (Cali),3C316,Female,LR,B,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,9/9/2016,Released,,,
Chet (Jack),5C316,Male,LR,B,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,9/13/2016,Released,,,
Cliff,1C316,Male,LR,B,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,12/15/2018,Graduated,Southern Tier NY Puppy Raising Region,12/15/2018,
Cristy,7C316,Female,LR,B,7/18/2016,Hermione - 4H313 - LRYF,Vito - 7VV14 - LRBM,10/17/2018,Graduated,Wayne County Puppy Raising Region,10/17/2018,
Bobbie Jo TSE,6B316,Female,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,4/30/2018,Other School,,,
Barnabas TSE,2B316,Male,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,4/30/2018,Other School,,,
Booker TSE,4B316,Female,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,5/1/2018,Other School,,,
Brandon TSE,1B316,Male,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,4/30/2018,Other School,,,
Brandy-Dungan,3B316,Female,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,1/30/2018,Released,Southern Tier NY Puppy Raising Region,,
Bliss,5B316,Female,GS,B&T,7/10/2016,Olympia - 3OO14 - GSB&TF,Guinness - 5G15 - GSB&TM,12/20/2017,Released,Lower Westchester Puppy Raising Region,,
Aurora (Gianna),9A316,Female,LR,Y,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,9/22/2016,Other School,,,
Alan (Barrett),2A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,9/22/2016,Other School,,,
Anchor (Willie),5A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,9/8/2016,Released,,,
Avina,1A316,Female,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,2/7/2018,Released,Fingerlakes Puppy Raising Region,,
Alfred,8A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,7/21/2018,Graduated,Capital NY Puppy Raising Region,7/21/2018,
Angelo,6A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,8/31/2016,Released,,,
Albert,7A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,9/20/2018,Released,Eastern MA Puppy Raising Region,,
Aries,4A316,Male,LR,Y,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,9/14/2017,Released,Adirondack Puppy Raising Region,,
Axel,3A316,Male,LR,B,7/8/2016,Dolce - 1D13 - LRBF,Gibson - 4G411 - LRBM,8/7/2018,Released,Cleveland West Puppy Raising Region,,
Wave (Gilmore),2WW16,Female,LR,B,7/7/2016,Pringle - 2PP13 - LRYF,Vito - 7VV14 - LRBM,9/8/2016,Other School,,,
Wafer,1WW16,Female,LR,B,7/7/2016,Pringle - 2PP13 - LRYF,Vito - 7VV14 - LRBM,9/29/2018,Graduated,Eastern MA Puppy Raising Region,9/29/2018,
Walter,3WW16,Male,LR,B,7/7/2016,Pringle - 2PP13 - LRYF,Vito - 7VV14 - LRBM,6/23/2018,Graduated,New Hampshire Puppy Raising Region,6/23/2018,
Windham,4WW16,Male,LR,Y,7/7/2016,Pringle - 2PP13 - LRYF,Vito - 7VV14 - LRBM,1/17/2018,Released,Southern Tier NY Puppy Raising Region,,
Watkins,5WW16,Male,LR,Y,7/7/2016,Pringle - 2PP13 - LRYF,Vito - 7VV14 - LRBM,9/18/2018,Graduated,Adirondack Puppy Raising Region,9/18/2018,
Zelda (Addie),3ZZ16,Female,LR,B,7/7/2016,Amelia - 2A14 - LRBF,Ace - 6A414 - LRBM,8/30/2016,Released,,,
Zach,2ZZ16,Male,LR,Y,7/7/2016,Amelia - 2A14 - LRBF,Ace - 6A414 - LRBM,4/10/2018,Released,Cleveland East Puppy Raising Region,,
Zara,4ZZ16,Female,LR,B,7/7/2016,Amelia - 2A14 - LRBF,Ace - 6A414 - LRBM,9/27/2021,Graduated,Cleveland East Puppy Raising Region,8/27/2018,
Cosmo FER,9001226,Male,LR,Y,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Cisco FER,6001226,Male,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Cricket CZRS,8001226,Male,LR,Y,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Crystal KNGF,10001226,Male,LR,Y,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Cosby SLV,7001226,Male,LR,Y,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Charlie FER,11001226,Male,LR,Y,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Chelsea FER,1001226,Female,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Caleb CZR,2001226,Male,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Cassidy FER,3001226,Male,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Clipper FER,4001226,Male,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Max (Clyde) KNGF,5001226,Male,LR,B,7/6/2016,Julia - 8J313 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Sella BGDF,3001231,Female,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Siego BGDF,4001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Storm BGDF,5001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Simba BGDF,1001231,Female,LR,Y,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Shadow BGDF,2001231,Female,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Senne BGDF,6001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Sierra BGDF,7001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Sky BGDF,8001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Milka CES,9001231,Male,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Mira CES,10001231,Female,LR,B,7/3/2016,Laska BGDF - 7001183 - LRYF *NOP*,Sierra KNGF - SIERRA - LRBM *NOP*,10/13/2016,Other School,,,
Vangie (Lucy),5VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,9/8/2016,Other School,,,
Vasco,10VV16,Male,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,3/21/2018,Released,Richmond Puppy Raising Region,,
Valise (Bella),2VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,11/7/2017,Released,SWCT Puppy Raising Region,,
Vereen,3VV16,Male,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,7/21/2018,Graduated,Southern Tier NY Puppy Raising Region,7/21/2018,
Verda (Lola),7VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,8/23/2016,Released,,,
Vidal (Riley),9VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,8/24/2016,Released,,,
Volley,4VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,10/13/2018,Graduated,Columbus Puppy Raising Region,9/24/2018,
Vanya,6VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,5/31/2022,Retired,Unknown Region,,
Valance (Theodore),11VV16,Male,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,7/16/2020,Retired,Erie NY Puppy Raising Region,10/1/2018,
Vanda (Ella),1VV16,Female,LR,Y,7/1/2016,Oren - 6O313 - LRYF,Ingot - 7I314 - LRYM,3/21/2018,Released,Sullivan County Puppy Raising Region,,
Tahoe (Sandie),5TT16,Female,LR,Y,6/29/2016,Tessa - 7T13 - LRBF,Grainger - S - 6G313 - LRBM,8/31/2016,Released,,,
Theo,2TT16,Male,LR,B,6/29/2016,Tessa - 7T13 - LRBF,Grainger - S - 6G313 - LRBM,4/26/2018,Released,Capital NY Puppy Raising Region,,
Tricia,1TT16,Female,LR,B,6/29/2016,Tessa - 7T13 - LRBF,Grainger - S - 6G313 - LRBM,6/23/2018,Graduated,Sullivan County Puppy Raising Region,6/23/2018,
Triscuit (Trixie),3TT16,Female,LR,B,6/29/2016,Tessa - 7T13 - LRBF,Grainger - S - 6G313 - LRBM,7/17/2017,Released,Monroe NY Puppy Raising Region,,
Truffle,4TT16,Female,LR,B,6/29/2016,Tessa - 7T13 - LRBF,Grainger - S - 6G313 - LRBM,12/15/2018,Graduated,Montgomery Puppy Raising Region,12/15/2018,
Sparrow,5SS16,Male,LR,B,6/26/2016,Athena - 9A411 - LRBF,Elway - 10E414 - LRYM,8/17/2019,Graduated,Shenandoah Puppy Raising Region,8/17/2019,
Shamus (Seamus),2SS16,Male,LR,Y,6/26/2016,Athena - 9A411 - LRBF,Elway - 10E414 - LRYM,8/19/2016,Released,,,
London FGDF L27-5F / FGDF,LondonFGDF,Female,GS,SABL,6/26/2016,,,2/28/2020,Other School,,,
Stewart,1SS16,Male,LR,Y,6/26/2016,Athena - 9A411 - LRBF,Elway - 10E414 - LRYM,3/1/2018,Released,Northern CT Puppy Raising Region,,
Sandy,3SS16,Female,LR,Y,6/26/2016,Athena - 9A411 - LRBF,Elway - 10E414 - LRYM,12/5/2017,Released,Monroe NY Puppy Raising Region,,
Smithers,6SS16,Male,LR,B,6/26/2016,Athena - 9A411 - LRBF,Elway - 10E414 - LRYM,5/19/2018,Graduated,Shenandoah Puppy Raising Region,5/19/2018,
Acadia NEADS,ACADIA,Female,LR,B,6/25/2016,,Pride PADS (Dexter SSD) - 4001187 - LRBM *NOP*,5/15/2019,Other School,,,
Quince (Gilbert),4QQ16,Male,LR,B,6/21/2016,Pink - 3PP14 - LRBF,Grainger - S - 6G313 - LRBM,8/16/2016,Other School,,,
Qualli,5QQ16,Female,LR,B,6/21/2016,Pink - 3PP14 - LRBF,Grainger - S - 6G313 - LRBM,8/18/2018,Graduated,Baltimore Puppy Raising Region,8/18/2018,
Quiche,3QQ16,Female,LR,B,6/21/2016,Pink - 3PP14 - LRBF,Grainger - S - 6G313 - LRBM,12/19/2017,Released,Shenandoah Puppy Raising Region,,
Russo,6RR16,Male,LR,Y,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,5/21/2018,Released,Baltimore Puppy Raising Region,,
Ritz,1RR16,Female,LR,B,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,3/9/2018,Released,Westchester County Puppy Raising Region,,
Quartz,1QQ16,Female,LR,Y,6/21/2016,Pink - 3PP14 - LRBF,Grainger - S - 6G313 - LRBM,5/19/2018,Graduated,Baltimore Puppy Raising Region,5/19/2018,
Ronin,8RR16,Male,LR,Y,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,4/18/2018,Released,Baltimore Puppy Raising Region,,
Roxy,7RR16,Female,LR,Y,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,11/13/2017,Released,SWCT Puppy Raising Region,,
Rico,4RR16,Male,LR,B,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,9/14/2019,Graduated,Shenandoah Puppy Raising Region,9/14/2019,
Rhyme (Livi),5RR16,Female,LR,Y,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,8/10/2016,Released,,,
Quinlan,2QQ16,Female,LR,Y,6/21/2016,Pink - 3PP14 - LRBF,Grainger - S - 6G313 - LRBM,2/21/2018,Released,Orange County Puppy Raising Region,,
Rasha,2RR16,Female,LR,B,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,1/2/2020,Retired,NoVA- North Puppy Raising Region,6/23/2018,
Rhett,3RR16,Female,LR,B,6/21/2016,Carney - 7C512 - LRYF,Declan - 4D13 - LRBM,8/10/2021,Retired,SWCT Puppy Raising Region,,
Polo (Blue),1PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,8/17/2016,Released,,,
Pauline,3PP16,Female,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,8/25/2017,Released,Adirondack Puppy Raising Region,,
Pippin,7PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,5/19/2018,Graduated,Virginia Beach Puppy Raising Region,5/19/2018,
Paula,2PP16,Female,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,3/8/2018,Released,Maine Puppy Raising Region,,
Pete,4PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,4/21/2018,Graduated,Cleveland East Puppy Raising Region,4/21/2018,
Preston,5PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,7/18/2017,Released,Virginia Beach Puppy Raising Region,,
Pearson,6PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,8/7/2018,Released,Sullivan County Puppy Raising Region,,
Percy,8PP16,Male,LR,B,6/19/2016,Fala - 1F13 - LRBF,Able - 3A311 - LRBM,4/27/2017,Released,Westchester County Puppy Raising Region,,
Usko BGDF,8001233,Male,LR,B,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Unas BGDF,9001233,Male,LR,B,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Udine GDBA,1001233,Female,LR,Y,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Uzzie BGDF,2001233,Female,LR,B,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Unique RCS,3001233,Female,LR,Y,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Ulix RCS,4001233,Male,LR,B,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Umi PORT,5001233,Male,LR,B,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Uskon PORT,6001233,Male,LR,Y,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Uran GDBA,7001233,Male,LR,Y,6/16/2016,Marissa - 8M12 - LRYF *NOP*,Will GBBA - WILL1 - LRBM *NOP*,12/27/2016,Other School,,,
Ocean (Lucky),6OO16,Female,LR,B,6/13/2016,Felicity - 5FF12 - LRBF,Donald - P - 9D14 - LRBM,9/27/2017,Other School,,,
Oriole (Cole),3OO16,Male,LR,B,6/13/2016,Felicity - 5FF12 - LRBF,Donald - P - 9D14 - LRBM,8/16/2016,Other School,,,
Ocala (Tessa),5OO16,Female,LR,B,6/13/2016,Felicity - 5FF12 - LRBF,Donald - P - 9D14 - LRBM,8/16/2016,Other School,,,
Olive,1OO16,Female,LR,B,6/13/2016,Felicity - 5FF12 - LRBF,Donald - P - 9D14 - LRBM,7/21/2018,Graduated,Wayne County Puppy Raising Region,7/21/2018,
Lottie IGDB,1001227,Female,LR,B,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Leya IGDB,2001227,Female,LR,B,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Lady IGDB,3001227,Female,LR,B,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Leon IGDB,6001227,Male,LR,Y,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Lion IGDB,7001227,Male,LR,Y,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Lulu IGDB,4001227,Female,LR,Y,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Larry IGDB,5001227,Male,LR,Y,6/5/2016,Emmy - 4E13 - LRYF,Donald - P - 9D14 - LRBM,8/5/2016,Other School,,,
Nino,7NN16,Male,LR,B,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,1/9/2020,Retired,Catoctin Puppy Raising Region,,
Newton,3NN16,Male,LR,B,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,3/24/2018,Graduated,Northern CT Puppy Raising Region,3/24/2018,
Nola,2NN16,Female,LR,Y,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,6/11/2021,Retired,Monroe NY Puppy Raising Region,4/21/2018,
Nacho,1NN16,Male,LR,Y,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,9/13/2021,Retired,SWCT Puppy Raising Region,4/21/2018,
Nera,4NN16,Female,LR,Y,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,2/24/2018,Graduated,Catoctin Puppy Raising Region,2/24/2018,
Neon,6NN16,Female,LR,B,5/31/2016,Virgo - 2VV14 - LRBF,Elway - 10E414 - LRYM,8/18/2018,Graduated,Bay Puppy Raising Region,8/18/2018,
Merion (Harris),2MM16,Male,LR,Y,5/27/2016,Evita - 6EE13 - LRYF,Elway - 10E414 - LRYM,7/28/2016,Other School,,,
Monty,3MM16,Male,LR,Y,5/27/2016,Evita - 6EE13 - LRYF,Elway - 10E414 - LRYM,5/22/2017,Released,Richmond Puppy Raising Region,,
Mickey,1MM16,Male,LR,Y,5/27/2016,Evita - 6EE13 - LRYF,Elway - 10E414 - LRYM,5/19/2018,Graduated,Dutchess NY Puppy Raising Region,5/4/2018,
Mario,6MM16,Male,LR,Y,5/27/2016,Evita - 6EE13 - LRYF,Elway - 10E414 - LRYM,9/21/2017,Released,Monroe NY Puppy Raising Region,,
Marjorie,5MM16,Female,LR,Y,5/27/2016,Evita - 6EE13 - LRYF,Elway - 10E414 - LRYM,5/2/2018,Released,Dutchess NY Puppy Raising Region,,
Loki,2LL16,Male,LR,B&T,5/24/2016,Rochelle - 7RR14 - LRYF,Grainger - S - 6G313 - LRBM,3/24/2018,Graduated,Westchester County Puppy Raising Region,3/24/2018,
Legend,3LL16,Male,LR,B&T,5/24/2016,Rochelle - 7RR14 - LRYF,Grainger - S - 6G313 - LRBM,3/2/2017,Released,Westchester County Puppy Raising Region,,
Leota,1LL16,Female,LR,Y,5/24/2016,Rochelle - 7RR14 - LRYF,Grainger - S - 6G313 - LRBM,7/17/2017,Released,Northern CT Puppy Raising Region,,
Luca,4LL16,Male,LR,Y,5/24/2016,Rochelle - 7RR14 - LRYF,Grainger - S - 6G313 - LRBM,2/24/2017,Released,Westchester County Puppy Raising Region,,
Lopey,5LL16,Female,LR,B,5/24/2016,Rochelle - 7RR14 - LRYF,Grainger - S - 6G313 - LRBM,6/23/2018,Graduated,Southwestern VT Puppy Raising Region,6/23/2018,
Hudson GDBA,2001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Bronx GDBA,3001229,Male,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Liberty GDBA,4001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,11/1/2019,Other School,,,
Apple GDBA,5001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Empire GDBA,6001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Lilac GDBA,7001229,Male,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Ginger GDBA,8001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Doris GDBA,9001229,Female,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Presley GDBA,1001229,Male,GS,B&T,5/22/2016,Rasha - 2R314 - GSB&TF *NOP*,Malley - 1M14 - GSB&TM,8/29/2016,Other School,,,
Kale,2KK16,Female,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,8/21/2018,Retired,Westchester County Puppy Raising Region,,
Kaplan,1KK16,Male,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,11/18/2018,Retired,Bay Puppy Raising Region,,
Kaya,3KK16,Female,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,11/9/2017,Released,Montgomery Puppy Raising Region,,
Kava,7KK16,Female,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,4/21/2018,Graduated,Delmarva Puppy Raising Region,4/21/2018,
Kingsley,6KK16,Male,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,4/21/2018,Graduated,Dutchess NY Puppy Raising Region,4/21/2018,
Kibble,4KK16,Male,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,10/24/2017,Released,NoVA- North Puppy Raising Region,,
Kenny (Cooper),5KK16,Male,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,7/27/2016,Released,,,
Kendall,8KK16,Male,LR,B,5/19/2016,Clove - 8C312 - LRBF,Ralston - 6R14 - LRYM,7/21/2018,Graduated,Dutchess NY Puppy Raising Region,7/21/2018,
Josie,5JJ16,Female,LR,Y,5/18/2016,River - 1R12 - LRYF,Ingot - 7I314 - LRYM,1/25/2020,Graduated,Montgomery Puppy Raising Region,1/25/2020,
